Source,Type_Code,Inventaire,BMS,latitude,longitude
QBBA_JAN2021,B2,Presentiel,OUI,48.74892807,-78.96212769
QBBA_JAN2021,B2,Presentiel,OUI,48.74895859,-78.28186035
QBBA_JAN2021,B2,Presentiel,OUI,48.74897003,-78.96911621
QBBA_JAN2021,B2,Presentiel,OUI,48.74897385,-78.73947906
QBBA_JAN2021,B2,Presentiel,OUI,48.74899292,-78.29426575
QBBA_JAN2021,B2,Presentiel,OUI,48.74901199,-78.83280945
QBBA_JAN2021,B2,Presentiel,OUI,48.74902725,-78.30116272
QBBA_JAN2021,B2,Presentiel,OUI,48.74903107,-78.82607269
QBBA_JAN2021,B2,Presentiel,OUI,48.74903488,-79.09957123
QBBA_JAN2021,B2,Presentiel,OUI,48.74905396,-78.81881714
QBBA_JAN2021,B2,Presentiel,OUI,48.74922943,-78.93212891
QBBA_JAN2021,B2,Presentiel,OUI,48.7493515,-78.92295074
QBBA_JAN2021,B2,Presentiel,OUI,48.74945831,-78.9148407
QBBA_JAN2021,B2,Presentiel,OUI,48.74954987,-78.90800476
QBBA_JAN2021,B2,Presentiel,OUI,48.74959564,-65.72629547
QBBA_JAN2021,B2,Presentiel,OUI,48.74965668,-78.89949799
QBBA_JAN2021,B2,Presentiel,OUI,48.7499733,-79.10632324
QBBA_JAN2021,B2,Presentiel,OUI,48.74999237,-76.36430359
QBBA_JAN2021,B2,Presentiel,OUI,48.75017548,-79.11307526
QBBA_JAN2021,B2,Presentiel,OUI,48.75028229,-70.02287292
QBBA_JAN2021,B2,Presentiel,OUI,48.7504425,-64.89377594
QBBA_JAN2021,B2,Presentiel,OUI,48.75215897,-74.12301816
QBBA_JAN2021,B2,Presentiel,OUI,48.75296402,-74.17350769
QBBA_JAN2021,B2,Presentiel,OUI,48.75302887,-67.02824402
QBBA_JAN2021,B2,Presentiel,OUI,48.75304031,-65.88656616
QBBA_JAN2021,B2,Presentiel,OUI,48.75315857,-65.84896088
QBBA_JAN2021,B2,Presentiel,OUI,48.75315857,-65.84896088
QBBA_JAN2021,B2,Presentiel,OUI,48.7531929,-70.02835846
QBBA_JAN2021,B2,Presentiel,OUI,48.75360489,-76.45220184
QBBA_JAN2021,B2,Presentiel,OUI,48.75413513,-75.55995941
QBBA_JAN2021,B2,Presentiel,OUI,48.75465393,-69.19618225
QBBA_JAN2021,B2,Presentiel,OUI,48.7550354,-78.37936401
QBBA_JAN2021,B2,Presentiel,OUI,48.75519725,-74.13459805
QBBA_JAN2021,B2,Presentiel,OUI,48.75588173,-72.74352231
QBBA_JAN2021,B2,Presentiel,OUI,48.75633621,-77.10070038
QBBA_JAN2021,B2,Presentiel,OUI,48.75645828,-69.57797241
QBBA_JAN2021,B2,Presentiel,OUI,48.75661087,-78.35566711
QBBA_JAN2021,B2,Presentiel,OUI,48.75674438,-78.36625671
QBBA_JAN2021,B2,Presentiel,OUI,48.75688553,-73.59307098
QBBA_JAN2021,B2,Presentiel,OUI,48.75711823,-65.96336365
QBBA_JAN2021,B2,Presentiel,OUI,48.75749588,-65.84635162
QBBA_JAN2021,B2,Presentiel,OUI,48.75749588,-65.84635162
QBBA_JAN2021,B2,Presentiel,OUI,48.75750732,-65.90500641
QBBA_JAN2021,B2,Presentiel,OUI,48.75767136,-70.03034973
QBBA_JAN2021,B2,Presentiel,OUI,48.75792694,-76.44984436
QBBA_JAN2021,B2,Presentiel,OUI,48.75811005,-76.3910141
QBBA_JAN2021,B2,Presentiel,OUI,48.75824738,-70.03723145
QBBA_JAN2021,B2,Presentiel,OUI,48.75895714,-72.71650911
QBBA_JAN2021,B2,Presentiel,OUI,48.75915146,-69.58796692
QBBA_JAN2021,B2,Presentiel,OUI,48.75930405,-77.46692657
QBBA_JAN2021,B2,Presentiel,OUI,48.75933075,-74.87448883
QBBA_JAN2021,B2,Presentiel,OUI,48.75959778,-78.37936401
QBBA_JAN2021,B2,Presentiel,OUI,48.75966644,-69.58379364
QBBA_JAN2021,B2,Presentiel,OUI,48.75990677,-70.04380035
QBBA_JAN2021,B2,Presentiel,OUI,48.75994873,-77.10481262
QBBA_JAN2021,B2,Presentiel,OUI,48.7600708,-76.39729309
QBBA_JAN2021,B2,Presentiel,OUI,48.76025391,-67.032547
QBBA_JAN2021,B2,Presentiel,OUI,48.76031494,-77.45462036
QBBA_JAN2021,B2,Presentiel,OUI,48.76032639,-73.58467102
QBBA_JAN2021,B2,Presentiel,OUI,48.76039124,-76.44403839
QBBA_JAN2021,B2,Presentiel,OUI,48.76060867,-65.91446686
QBBA_JAN2021,B2,Presentiel,OUI,48.76062393,-76.40406799
QBBA_JAN2021,B2,Presentiel,OUI,48.76124573,-78.04769135
QBBA_JAN2021,B2,Presentiel,OUI,48.76176834,-74.07489014
QBBA_JAN2021,B2,Presentiel,OUI,48.76179123,-76.41098785
QBBA_JAN2021,B2,Presentiel,OUI,48.76211548,-78.86183167
QBBA_JAN2021,B2,Presentiel,OUI,48.76216888,-73.56486511
QBBA_JAN2021,B2,Presentiel,OUI,48.76217651,-65.74212646
QBBA_JAN2021,B2,Presentiel,OUI,48.76226044,-79.43681335
QBBA_JAN2021,B2,Presentiel,OUI,48.76228714,-70.0500946
QBBA_JAN2021,B2,Presentiel,OUI,48.76244736,-75.55617523
QBBA_JAN2021,B2,Presentiel,OUI,48.7625885,-69.19172668
QBBA_JAN2021,B2,Presentiel,OUI,48.76281738,-79.01738739
QBBA_JAN2021,B2,Presentiel,OUI,48.76328278,-77.51347351
QBBA_JAN2021,B2,Presentiel,OUI,48.76329803,-77.50662994
QBBA_JAN2021,B2,Presentiel,OUI,48.76331329,-77.49966431
QBBA_JAN2021,B2,Presentiel,OUI,48.76331711,-77.492836
QBBA_JAN2021,B2,Presentiel,OUI,48.76332092,-77.48600006
QBBA_JAN2021,B2,Presentiel,OUI,48.76332855,-77.47473145
QBBA_JAN2021,B2,Presentiel,OUI,48.76333237,-65.0352478
QBBA_JAN2021,B2,Presentiel,OUI,48.76336288,-77.86082458
QBBA_JAN2021,B2,Presentiel,OUI,48.76355743,-79.50587463
QBBA_JAN2021,B2,Presentiel,OUI,48.76355743,-79.50040436
QBBA_JAN2021,B2,Presentiel,OUI,48.76356506,-78.02041626
QBBA_JAN2021,B2,Presentiel,OUI,48.76357269,-78.2233963
QBBA_JAN2021,B2,Presentiel,OUI,48.76363373,-78.17744446
QBBA_JAN2021,B2,Presentiel,OUI,48.76363754,-78.15666199
QBBA_JAN2021,B2,Presentiel,OUI,48.76364136,-78.1843338
QBBA_JAN2021,B2,Presentiel,OUI,48.76364136,-78.06080627
QBBA_JAN2021,B2,Presentiel,OUI,48.76364517,-78.14974976
QBBA_JAN2021,B2,Presentiel,OUI,48.7636528,-74.87702179
QBBA_JAN2021,B2,Presentiel,OUI,48.7636528,-78.13950348
QBBA_JAN2021,B2,Presentiel,OUI,48.76366425,-78.0843811
QBBA_JAN2021,B2,Presentiel,OUI,48.7636795,-78.09141541
QBBA_JAN2021,B2,Presentiel,OUI,48.76377869,-78.05384827
QBBA_JAN2021,B2,Presentiel,OUI,48.76406479,-78.37937927
QBBA_JAN2021,B2,Presentiel,OUI,48.76408005,-78.02809143
QBBA_JAN2021,B2,Presentiel,OUI,48.76443481,-77.11935425
QBBA_JAN2021,B2,Presentiel,OUI,48.76491165,-76.4292984
QBBA_JAN2021,B2,Presentiel,OUI,48.76517868,-77.10966492
QBBA_JAN2021,B2,Presentiel,OUI,48.76553726,-76.42248535
QBBA_JAN2021,B2,Presentiel,OUI,48.76595688,-73.59574127
QBBA_JAN2021,B2,Presentiel,OUI,48.76626968,-70.05860138
QBBA_JAN2021,B2,Presentiel,OUI,48.7665596,-77.11387634
QBBA_JAN2021,B2,Presentiel,OUI,48.76664352,-70.23929596
QBBA_JAN2021,B2,Presentiel,OUI,48.76683044,-74.07820892
QBBA_JAN2021,B2,Presentiel,OUI,48.76691437,-70.25432587
QBBA_JAN2021,B2,Presentiel,OUI,48.76739883,-69.21199799
QBBA_JAN2021,B2,Presentiel,OUI,48.76742935,-75.55316925
QBBA_JAN2021,B2,Presentiel,OUI,48.7674942,-73.60218811
QBBA_JAN2021,B2,Presentiel,OUI,48.76770782,-73.62134552
QBBA_JAN2021,B2,Presentiel,OUI,48.76932526,-78.0197525
QBBA_JAN2021,B2,Presentiel,OUI,48.77037048,-73.61399078
QBBA_JAN2021,B2,Presentiel,OUI,48.77056885,-64.80220032
QBBA_JAN2021,B2,Presentiel,OUI,48.77083969,-70.05741119
QBBA_JAN2021,B2,Presentiel,OUI,48.77191162,-64.80884552
QBBA_JAN2021,B2,Presentiel,OUI,48.77202225,-69.21073151
QBBA_JAN2021,B2,Presentiel,OUI,48.77206421,-75.55249786
QBBA_JAN2021,B2,Presentiel,OUI,48.77251816,-79.01010132
QBBA_JAN2021,B2,Presentiel,OUI,48.772686,-73.62917328
QBBA_JAN2021,B2,Presentiel,OUI,48.77272034,-79.02437592
QBBA_JAN2021,B2,Presentiel,OUI,48.77275085,-73.63624573
QBBA_JAN2021,B2,Presentiel,OUI,48.772995,-77.91111755
QBBA_JAN2021,B2,Presentiel,OUI,48.77346039,-76.40218353
QBBA_JAN2021,B2,Presentiel,OUI,48.77362061,-69.62116241
QBBA_JAN2021,B2,Presentiel,OUI,48.77410507,-64.81472778
QBBA_JAN2021,B2,Presentiel,OUI,48.77484512,-64.63059235
QBBA_JAN2021,B2,Presentiel,OUI,48.7757225,-70.0573349
QBBA_JAN2021,B2,Presentiel,OUI,48.77603149,-69.20727539
QBBA_JAN2021,B2,Presentiel,OUI,48.77630997,-70.23140717
QBBA_JAN2021,B2,Presentiel,OUI,48.77632523,-65.93432617
QBBA_JAN2021,B2,Presentiel,OUI,48.77667236,-79.03038025
QBBA_JAN2021,B2,Presentiel,OUI,48.77722168,-69.15119171
QBBA_JAN2021,B2,Presentiel,OUI,48.7775116,-78.42531586
QBBA_JAN2021,B2,Presentiel,OUI,48.77768326,-78.4340744
QBBA_JAN2021,B2,Presentiel,OUI,48.77781677,-78.44102478
QBBA_JAN2021,B2,Presentiel,OUI,48.77793503,-79.30131531
QBBA_JAN2021,B2,Presentiel,OUI,48.77794266,-77.16352081
QBBA_JAN2021,B2,Presentiel,OUI,48.77797318,-79.30808258
QBBA_JAN2021,B2,Presentiel,OUI,48.77801132,-79.49996948
QBBA_JAN2021,B2,Presentiel,OUI,48.77801514,-79.33437347
QBBA_JAN2021,B2,Presentiel,OUI,48.77804947,-78.4182663
QBBA_JAN2021,B2,Presentiel,OUI,48.7780594,-77.92770032
QBBA_JAN2021,B2,Presentiel,OUI,48.77806473,-79.25995636
QBBA_JAN2021,B2,Presentiel,OUI,48.7780838,-78.82998657
QBBA_JAN2021,B2,Presentiel,OUI,48.7781601,-79.42044067
QBBA_JAN2021,B2,Presentiel,OUI,48.7781868,-78.61334991
QBBA_JAN2021,B2,Presentiel,OUI,48.7781868,-78.62843323
QBBA_JAN2021,B2,Presentiel,OUI,48.77819061,-78.60651398
QBBA_JAN2021,B2,Presentiel,OUI,48.77819443,-78.75926208
QBBA_JAN2021,B2,Presentiel,OUI,48.77819443,-78.63539886
QBBA_JAN2021,B2,Presentiel,OUI,48.77819824,-78.47330475
QBBA_JAN2021,B2,Presentiel,OUI,48.77820206,-78.5928421
QBBA_JAN2021,B2,Presentiel,OUI,48.77820206,-78.62133789
QBBA_JAN2021,B2,Presentiel,OUI,48.77820206,-78.59967804
QBBA_JAN2021,B2,Presentiel,OUI,48.7782135,-78.58601379
QBBA_JAN2021,B2,Presentiel,OUI,48.77822113,-78.57904053
QBBA_JAN2021,B2,Presentiel,OUI,48.77823639,-78.5382309
QBBA_JAN2021,B2,Presentiel,OUI,48.77824402,-78.55255127
QBBA_JAN2021,B2,Presentiel,OUI,48.77824402,-78.56143951
QBBA_JAN2021,B2,Presentiel,OUI,48.77824783,-78.53127289
QBBA_JAN2021,B2,Presentiel,OUI,48.77826309,-69.58383179
QBBA_JAN2021,B2,Presentiel,OUI,48.77826691,-78.56847382
QBBA_JAN2021,B2,Presentiel,OUI,48.77828598,-78.72035217
QBBA_JAN2021,B2,Presentiel,OUI,48.77828979,-78.70246887
QBBA_JAN2021,B2,Presentiel,OUI,48.7783432,-78.67152405
QBBA_JAN2021,B2,Presentiel,OUI,48.77841949,-78.66149902
QBBA_JAN2021,B2,Presentiel,OUI,48.77842712,-78.36193848
QBBA_JAN2021,B2,Presentiel,OUI,48.77864075,-75.54896545
QBBA_JAN2021,B2,Presentiel,OUI,48.77866364,-76.41069794
QBBA_JAN2021,B2,Presentiel,OUI,48.77932358,-70.06156158
QBBA_JAN2021,B2,Presentiel,OUI,48.78002548,-70.05471039
QBBA_JAN2021,B2,Presentiel,OUI,48.7802124,-64.82066345
QBBA_JAN2021,B2,Presentiel,OUI,48.78046417,-70.06822968
QBBA_JAN2021,B2,Presentiel,OUI,48.78064346,-77.10473633
QBBA_JAN2021,B2,Presentiel,OUI,48.78122711,-74.08251953
QBBA_JAN2021,B2,Presentiel,OUI,48.78139877,-65.03919983
QBBA_JAN2021,B2,Presentiel,OUI,48.78189087,-70.079422
QBBA_JAN2021,B2,Presentiel,OUI,48.78194046,-79.23577881
QBBA_JAN2021,B2,Presentiel,OUI,48.78197861,-70.31518555
QBBA_JAN2021,B2,Presentiel,OUI,48.78438568,-70.24580383
QBBA_JAN2021,B2,Presentiel,OUI,48.78463745,-69.58576965
QBBA_JAN2021,B2,Presentiel,OUI,48.78473663,-70.05501556
QBBA_JAN2021,B2,Presentiel,OUI,48.78484344,-75.54813385
QBBA_JAN2021,B2,Presentiel,OUI,48.78568413,-74.87736847
QBBA_JAN2021,B2,Presentiel,OUI,48.78602219,-77.92140961
QBBA_JAN2021,B2,Presentiel,OUI,48.78629684,-77.49943542
QBBA_JAN2021,B2,Presentiel,OUI,48.7866478,-74.89850616
QBBA_JAN2021,B2,Presentiel,OUI,48.78665543,-77.10608673
QBBA_JAN2021,B2,Presentiel,OUI,48.78674698,-70.32627106
QBBA_JAN2021,B2,Presentiel,OUI,48.78742599,-77.4909668
QBBA_JAN2021,B2,Presentiel,OUI,48.78758062,-74.9040884
QBBA_JAN2021,B2,Presentiel,OUI,48.78816605,-75.55307007
QBBA_JAN2021,B2,Presentiel,OUI,48.78874207,-70.26464844
QBBA_JAN2021,B2,Presentiel,OUI,48.78886414,-74.08280182
QBBA_JAN2021,B2,Presentiel,OUI,48.78886795,-70.31363678
QBBA_JAN2021,B2,Presentiel,OUI,48.78906631,-78.69561768
QBBA_JAN2021,B2,Presentiel,OUI,48.78910065,-78.36578369
QBBA_JAN2021,B2,Presentiel,OUI,48.78913116,-65.87283325
QBBA_JAN2021,B2,Presentiel,OUI,48.78920746,-70.05272675
QBBA_JAN2021,B2,Presentiel,OUI,48.79006958,-65.88519287
QBBA_JAN2021,B2,Presentiel,OUI,48.79054642,-65.85404205
QBBA_JAN2021,B2,Presentiel,OUI,48.79054642,-65.85404205
QBBA_JAN2021,B2,Presentiel,OUI,48.79060745,-78.50902557
QBBA_JAN2021,B2,Presentiel,OUI,48.79076767,-69.21873474
QBBA_JAN2021,B2,Presentiel,OUI,48.79102325,-78.01540375
QBBA_JAN2021,B2,Presentiel,OUI,48.79169846,-69.21207428
QBBA_JAN2021,B2,Presentiel,OUI,48.79219055,-78.86186981
QBBA_JAN2021,B2,Presentiel,OUI,48.79225922,-79.19025421
QBBA_JAN2021,B2,Presentiel,OUI,48.79227488,-65.73180834
QBBA_JAN2021,B2,Presentiel,OUI,48.79231262,-69.25362396
QBBA_JAN2021,B2,Presentiel,OUI,48.79244995,-77.47980499
QBBA_JAN2021,B2,Presentiel,OUI,48.79245377,-77.46544647
QBBA_JAN2021,B2,Presentiel,OUI,48.79245758,-78.20905304
QBBA_JAN2021,B2,Presentiel,OUI,48.79245758,-77.45431519
QBBA_JAN2021,B2,Presentiel,OUI,48.79246521,-77.4729538
QBBA_JAN2021,B2,Presentiel,OUI,48.79268646,-77.97719574
QBBA_JAN2021,B2,Presentiel,OUI,48.79270172,-77.98574066
QBBA_JAN2021,B2,Presentiel,OUI,48.79271698,-77.99285889
QBBA_JAN2021,B2,Presentiel,OUI,48.79275131,-78.20220184
QBBA_JAN2021,B2,Presentiel,OUI,48.79277039,-75.55340576
QBBA_JAN2021,B2,Presentiel,OUI,48.79283905,-78.92581177
QBBA_JAN2021,B2,Presentiel,OUI,48.79285812,-78.14823914
QBBA_JAN2021,B2,Presentiel,OUI,48.79286194,-78.15596008
QBBA_JAN2021,B2,Presentiel,OUI,48.79286957,-78.1378479
QBBA_JAN2021,B2,Presentiel,OUI,48.79286957,-78.13092041
QBBA_JAN2021,B2,Presentiel,OUI,48.79290009,-78.09693909
QBBA_JAN2021,B2,Presentiel,OUI,48.79292679,-78.27402496
QBBA_JAN2021,B2,Presentiel,OUI,48.7929306,-78.30586243
QBBA_JAN2021,B2,Presentiel,OUI,48.79294968,-78.28840637
QBBA_JAN2021,B2,Presentiel,OUI,48.79296112,-78.04351807
QBBA_JAN2021,B2,Presentiel,OUI,48.79298019,-78.05262756
QBBA_JAN2021,B2,Presentiel,OUI,48.79298782,-78.03649902
QBBA_JAN2021,B2,Presentiel,OUI,48.79304123,-74.16637421
QBBA_JAN2021,B2,Presentiel,OUI,48.79323959,-74.08494568
QBBA_JAN2021,B2,Presentiel,OUI,48.79325485,-77.92380524
QBBA_JAN2021,B2,Presentiel,OUI,48.79328918,-74.89945984
QBBA_JAN2021,B2,Presentiel,OUI,48.79345703,-70.25799561
QBBA_JAN2021,B2,Presentiel,OUI,48.79383087,-73.55174255
QBBA_JAN2021,B2,Presentiel,OUI,48.79450989,-65.8444519
QBBA_JAN2021,B2,Presentiel,OUI,48.79450989,-65.8444519
QBBA_JAN2021,B2,Presentiel,OUI,48.79450989,-65.8444519
QBBA_JAN2021,B2,Presentiel,OUI,48.79457871,-66.89473628
QBBA_JAN2021,B2,Presentiel,OUI,48.79481125,-69.22561646
QBBA_JAN2021,B2,Presentiel,OUI,48.7950592,-69.2325058
QBBA_JAN2021,B2,Presentiel,OUI,48.79530716,-78.50905609
QBBA_JAN2021,B2,Presentiel,OUI,48.79588318,-66.89997101
QBBA_JAN2021,B2,Presentiel,OUI,48.79704285,-74.08888245
QBBA_JAN2021,B2,Presentiel,OUI,48.79706955,-77.12206268
QBBA_JAN2021,B2,Presentiel,OUI,48.7971611,-66.8934021
QBBA_JAN2021,B2,Presentiel,OUI,48.79724503,-69.59196472
QBBA_JAN2021,B2,Presentiel,OUI,48.79735184,-75.55249023
QBBA_JAN2021,B2,Presentiel,OUI,48.79740524,-73.54754639
QBBA_JAN2021,B2,Presentiel,OUI,48.79785919,-69.63896179
QBBA_JAN2021,B2,Presentiel,OUI,48.79803848,-77.92498779
QBBA_JAN2021,B2,Presentiel,OUI,48.79810333,-78.69567871
QBBA_JAN2021,B2,Presentiel,OUI,48.79833221,-74.90571594
QBBA_JAN2021,B2,Presentiel,OUI,48.79853821,-69.32276917
QBBA_JAN2021,B2,Presentiel,OUI,48.79872894,-65.83441162
QBBA_JAN2021,B2,Presentiel,OUI,48.79921341,-65.8519516
QBBA_JAN2021,B2,Presentiel,OUI,48.79971313,-66.88774872
QBBA_JAN2021,B2,Presentiel,OUI,48.79978561,-69.2753067
QBBA_JAN2021,B2,Presentiel,OUI,48.79982758,-69.64866638
QBBA_JAN2021,B2,Presentiel,OUI,48.7999382,-71.47770691
QBBA_JAN2021,B2,Presentiel,OUI,48.8003006,-79.20757294
QBBA_JAN2021,B2,Presentiel,OUI,48.80104828,-69.6084137
QBBA_JAN2021,B2,Presentiel,OUI,48.80107117,-69.6337738
QBBA_JAN2021,B2,Presentiel,OUI,48.80107117,-77.12548828
QBBA_JAN2021,B2,Presentiel,OUI,48.80110168,-69.60138702
QBBA_JAN2021,B2,Presentiel,OUI,48.8013382,-78.37220001
QBBA_JAN2021,B2,Presentiel,OUI,48.80139542,-69.28193665
QBBA_JAN2021,B2,Presentiel,OUI,48.80191803,-75.55123138
QBBA_JAN2021,B2,Presentiel,OUI,48.80198669,-79.22689819
QBBA_JAN2021,B2,Presentiel,OUI,48.80266953,-65.83075714
QBBA_JAN2021,B2,Presentiel,OUI,48.80277252,-69.31041718
QBBA_JAN2021,B2,Presentiel,OUI,48.80283737,-77.17831421
QBBA_JAN2021,B2,Presentiel,OUI,48.80295944,-69.30335999
QBBA_JAN2021,B2,Presentiel,OUI,48.80300522,-79.23231506
QBBA_JAN2021,B2,Presentiel,OUI,48.80316544,-69.31720734
QBBA_JAN2021,B2,Presentiel,OUI,48.80316544,-69.31720734
QBBA_JAN2021,B2,Presentiel,OUI,48.80382156,-65.85153198
QBBA_JAN2021,B2,Presentiel,OUI,48.80382538,-66.89053345
QBBA_JAN2021,B2,Presentiel,OUI,48.80434036,-69.29209137
QBBA_JAN2021,B2,Presentiel,OUI,48.80434418,-71.47607422
QBBA_JAN2021,B2,Presentiel,OUI,48.80449677,-79.19747162
QBBA_JAN2021,B2,Presentiel,OUI,48.80503082,-78.50901031
QBBA_JAN2021,B2,Presentiel,OUI,48.80534363,-74.10212708
QBBA_JAN2021,B2,Presentiel,OUI,48.8055687,-78.43592072
QBBA_JAN2021,B2,Presentiel,OUI,48.80559921,-79.01278687
QBBA_JAN2021,B2,Presentiel,OUI,48.80561829,-73.54312897
QBBA_JAN2021,B2,Presentiel,OUI,48.80627441,-75.54933167
QBBA_JAN2021,B2,Presentiel,OUI,48.80686188,-78.76874542
QBBA_JAN2021,B2,Presentiel,OUI,48.80688095,-74.93676758
QBBA_JAN2021,B2,Presentiel,OUI,48.80690765,-78.4520874
QBBA_JAN2021,B2,Presentiel,OUI,48.80697632,-78.8736496
QBBA_JAN2021,B2,Presentiel,OUI,48.80710983,-78.25797272
QBBA_JAN2021,B2,Presentiel,OUI,48.80714417,-79.51486206
QBBA_JAN2021,B2,Presentiel,OUI,48.80719757,-79.50784302
QBBA_JAN2021,B2,Presentiel,OUI,48.80723953,-79.49909973
QBBA_JAN2021,B2,Presentiel,OUI,48.80723953,-79.49223328
QBBA_JAN2021,B2,Presentiel,OUI,48.80725479,-79.02482605
QBBA_JAN2021,B2,Presentiel,OUI,48.80730438,-78.90341187
QBBA_JAN2021,B2,Presentiel,OUI,48.80732727,-79.08078003
QBBA_JAN2021,B2,Presentiel,OUI,48.80735397,-79.4105072
QBBA_JAN2021,B2,Presentiel,OUI,48.80735397,-79.13384247
QBBA_JAN2021,B2,Presentiel,OUI,48.80735779,-79.41752625
QBBA_JAN2021,B2,Presentiel,OUI,48.80735779,-79.12352753
QBBA_JAN2021,B2,Presentiel,OUI,48.8073616,-79.11429596
QBBA_JAN2021,B2,Presentiel,OUI,48.8073616,-79.09802246
QBBA_JAN2021,B2,Presentiel,OUI,48.80736542,-78.66475677
QBBA_JAN2021,B2,Presentiel,OUI,48.80737305,-79.09049988
QBBA_JAN2021,B2,Presentiel,OUI,48.80737686,-79.39954376
QBBA_JAN2021,B2,Presentiel,OUI,48.80738068,-79.37219238
QBBA_JAN2021,B2,Presentiel,OUI,48.80738831,-79.37918854
QBBA_JAN2021,B2,Presentiel,OUI,48.80739212,-79.39250183
QBBA_JAN2021,B2,Presentiel,OUI,48.80742264,-79.32723236
QBBA_JAN2021,B2,Presentiel,OUI,48.80742645,-79.32027435
QBBA_JAN2021,B2,Presentiel,OUI,48.80744553,-79.31327057
QBBA_JAN2021,B2,Presentiel,OUI,48.80746078,-79.30632782
QBBA_JAN2021,B2,Presentiel,OUI,48.80754471,-78.71863556
QBBA_JAN2021,B2,Presentiel,OUI,48.8075676,-78.74814606
QBBA_JAN2021,B2,Presentiel,OUI,48.80757904,-77.12680054
QBBA_JAN2021,B2,Presentiel,OUI,48.80763245,-78.78725433
QBBA_JAN2021,B2,Presentiel,OUI,48.80768204,-78.81807709
QBBA_JAN2021,B2,Presentiel,OUI,48.8081665,-65.90488434
QBBA_JAN2021,B2,Presentiel,OUI,48.80832672,-65.7510376
QBBA_JAN2021,B2,Presentiel,OUI,48.80848312,-69.65029144
QBBA_JAN2021,B2,Presentiel,OUI,48.80861282,-74.93032074
QBBA_JAN2021,B2,Presentiel,OUI,48.80955887,-79.3582077
QBBA_JAN2021,B2,Presentiel,OUI,48.80972672,-78.37443542
QBBA_JAN2021,B2,Presentiel,OUI,48.80980301,-73.53990936
QBBA_JAN2021,B2,Presentiel,OUI,48.81060791,-79.03931427
QBBA_JAN2021,B2,Presentiel,OUI,48.81082535,-79.03253174
QBBA_JAN2021,B2,Presentiel,OUI,48.81084824,-78.12132263
QBBA_JAN2021,B2,Presentiel,OUI,48.81124115,-79.50461578
QBBA_JAN2021,B2,Presentiel,OUI,48.81124115,-72.74290466
QBBA_JAN2021,B2,Presentiel,OUI,48.81175232,-76.40457153
QBBA_JAN2021,B2,Presentiel,OUI,48.81214523,-77.12711334
QBBA_JAN2021,B2,Presentiel,OUI,48.81227875,-72.76285553
QBBA_JAN2021,B2,Presentiel,OUI,48.81228256,-72.76976013
QBBA_JAN2021,B2,Presentiel,OUI,48.81251526,-69.2685318
QBBA_JAN2021,B2,Presentiel,OUI,48.81282806,-72.77655792
QBBA_JAN2021,B2,Presentiel,OUI,48.81308365,-70.34288788
QBBA_JAN2021,B2,Presentiel,OUI,48.81340408,-74.08131409
QBBA_JAN2021,B2,Presentiel,OUI,48.81389236,-72.78320313
QBBA_JAN2021,B2,Presentiel,OUI,48.81415176,-79.35847473
QBBA_JAN2021,B2,Presentiel,OUI,48.81424332,-78.50891876
QBBA_JAN2021,B2,Presentiel,OUI,48.81536484,-78.12135315
QBBA_JAN2021,B2,Presentiel,OUI,48.81573105,-72.79340363
QBBA_JAN2021,B2,Presentiel,OUI,48.81575775,-79.50476837
QBBA_JAN2021,B2,Presentiel,OUI,48.81657791,-74.87895203
QBBA_JAN2021,B2,Presentiel,OUI,48.81672287,-77.12718201
QBBA_JAN2021,B2,Presentiel,OUI,48.81715012,-69.27777863
QBBA_JAN2021,B2,Presentiel,OUI,48.81752014,-70.3418045
QBBA_JAN2021,B2,Presentiel,OUI,48.8182373,-72.7991333
QBBA_JAN2021,B2,Presentiel,OUI,48.81869888,-74.8693161
QBBA_JAN2021,B2,Presentiel,OUI,48.81893158,-77.44060516
QBBA_JAN2021,B2,Presentiel,OUI,48.81894684,-75.55142975
QBBA_JAN2021,B2,Presentiel,OUI,48.81927109,-79.20027924
QBBA_JAN2021,B2,Presentiel,OUI,48.81996536,-73.53659058
QBBA_JAN2021,B2,Presentiel,OUI,48.82043076,-79.5049057
QBBA_JAN2021,B2,Presentiel,OUI,48.82078934,-78.50886536
QBBA_JAN2021,B2,Presentiel,OUI,48.82091141,-74.1271286
QBBA_JAN2021,B2,Presentiel,OUI,48.82105637,-70.34261322
QBBA_JAN2021,B2,Presentiel,OUI,48.82157516,-78.12132263
QBBA_JAN2021,B2,Presentiel,OUI,48.82159805,-77.12368774
QBBA_JAN2021,B2,Presentiel,OUI,48.8217392,-78.69573975
QBBA_JAN2021,B2,Presentiel,OUI,48.82175827,-79.00606537
QBBA_JAN2021,B2,Presentiel,OUI,48.82214355,-78.12831116
QBBA_JAN2021,B2,Presentiel,OUI,48.82216263,-78.16021729
QBBA_JAN2021,B2,Presentiel,OUI,48.82216263,-78.14164734
QBBA_JAN2021,B2,Presentiel,OUI,48.82216644,-78.29415894
QBBA_JAN2021,B2,Presentiel,OUI,48.82219315,-78.20085144
QBBA_JAN2021,B2,Presentiel,OUI,48.82221985,-78.35274506
QBBA_JAN2021,B2,Presentiel,OUI,48.82222748,-78.24064636
QBBA_JAN2021,B2,Presentiel,OUI,48.82234573,-71.27414703
QBBA_JAN2021,B2,Presentiel,OUI,48.82286453,-69.35018158
